file_name	sample_id	condition	patient_id	stim_type	cluster
Marrow1_09_GMCSF.fcs_spill_applied_Pre-B I.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Pre-B I
Marrow1_09_GMCSF.fcs_spill_applied_Pre-B II.txt	M1_09_GMCSF	stim	marrow1	GMCSF	Pre-B II
Marrow1_10_IFNa.fcs_spill_applied_CD11b- Monocyte.txt	M1_10_IFNa	stim	marrow1	IFNa	CD11b- Monocyte
Marrow1_10_IFNa.fcs_spill_applied_CD11bhi Monocyte.txt	M1_10_IFNa	stim	marrow1	IFNa	CD11bhi Monocyte
Marrow1_10_IFNa.fcs_spill_applied_CD11bmid Monocyte.txt	M1_10_IFNa	stim	marrow1	IFNa	CD11bmid Monocyte
Marrow1_10_IFNa.fcs_spill_applied_CMP.txt	M1_10_IFNa	stim	marrow1	IFNa	CMP
Marrow1_10_IFNa.fcs_spill_applied_Erythroblast.txt	M1_10_IFNa	stim	marrow1	IFNa	Erythroblast
Marrow1_10_IFNa.fcs_spill_applied_GMP.txt	M1_10_IFNa	stim	marrow1	IFNa	GMP
Marrow1_10_IFNa.fcs_spill_applied_HSC.txt	M1_10_IFNa	stim	marrow1	IFNa	HSC
Marrow1_10_IFNa.fcs_spill_applied_Immature B.txt	M1_10_IFNa	stim	marrow1	IFNa	Immature B
Marrow1_10_IFNa.fcs_spill_applied_Mature CD4+ T.txt	M1_10_IFNa	stim	marrow1	IFNa	Memory CD4+ T
Marrow1_10_IFNa.fcs_spill_applied_Mature CD8+ T.txt	M1_10_IFNa	stim	marrow1	IFNa	Memory CD8+ T
Marrow1_10_IFNa.fcs_spill_applied_Mature CD38lo B.txt	M1_10_IFNa	stim	marrow1	IFNa	Mature CD38lo B
Marrow1_10_IFNa.fcs_spill_applied_Mature CD38mid B.txt	M1_10_IFNa	stim	marrow1	IFNa	Mature CD38mid B
Marrow1_10_IFNa.fcs_spill_applied_Megakaryocyte.txt	M1_10_IFNa	stim	marrow1	IFNa	Megakaryocyte
Marrow1_10_IFNa.fcs_spill_applied_MEP.txt	M1_10_IFNa	stim	marrow1	IFNa	MEP
Marrow1_10_IFNa.fcs_spill_applied_MPP.txt	M1_10_IFNa	stim	marrow1	IFNa	MPP
Marrow1_10_IFNa.fcs_spill_applied_Myelocyte.txt	M1_10_IFNa	stim	marrow1	IFNa	Myelocyte
Marrow1_10_IFNa.fcs_spill_applied_Naive CD4+ T.txt	M1_10_IFNa	stim	marrow1	IFNa	Naive CD4+ T
Marrow1_10_IFNa.fcs_spill_applied_Naive CD8+ T.txt	M1_10_IFNa	stim	marrow1	IFNa	Naive CD8+ T
Marrow1_10_IFNa.fcs_spill_applied_NK.txt	M1_10_IFNa	stim	marrow1	IFNa	NK
Marrow1_10_IFNa.fcs_spill_applied_Plasma cell.txt	M1_10_IFNa	stim	marrow1	IFNa	Plasma cell
Marrow1_10_IFNa.fcs_spill_applied_Plasmacytoid DC.txt	M1_10_IFNa	stim	marrow1	IFNa	Plasmacytoid DC
Marrow1_10_IFNa.fcs_spill_applied_Platelet.txt	M1_10_IFNa	stim	marrow1	IFNa	Platelet
Marrow1_10_IFNa.fcs_spill_applied_Pre-B I.txt	M1_10_IFNa	stim	marrow1	IFNa	Pre-B I
Marrow1_10_IFNa.fcs_spill_applied_Pre-B II.txt	M1_10_IFNa	stim	marrow1	IFNa	Pre-B II
Marrow1_11_IL3.fcs_spill_applied_CD11b- Monocyte.txt	M1_11_IL3	stim	marrow1	IL3	CD11b- Monocyte
Marrow1_11_IL3.fcs_spill_applied_CD11bhi Monocyte.txt	M1_11_IL3	stim	marrow1	IL3	CD11bhi Monocyte
Marrow1_11_IL3.fcs_spill_applied_CD11bmid Monocyte.txt	M1_11_IL3	stim	marrow1	IL3	CD11bmid Monocyte
Marrow1_11_IL3.fcs_spill_applied_CMP.txt	M1_11_IL3	stim	marrow1	IL3	CMP
Marrow1_11_IL3.fcs_spill_applied_Erythroblast.txt	M1_11_IL3	stim	marrow1	IL3	Erythroblast
Marrow1_11_IL3.fcs_spill_applied_GMP.txt	M1_11_IL3	stim	marrow1	IL3	GMP
Marrow1_11_IL3.fcs_spill_applied_HSC.txt	M1_11_IL3	stim	marrow1	IL3	HSC
Marrow1_11_IL3.fcs_spill_applied_Immature B.txt	M1_11_IL3	stim	marrow1	IL3	Immature B
Marrow1_11_IL3.fcs_spill_applied_Mature CD4+ T.txt	M1_11_IL3	stim	marrow1	IL3	Memory CD4+ T
Marrow1_11_IL3.fcs_spill_applied_Mature CD8+ T.txt	M1_11_IL3	stim	marrow1	IL3	Memory CD8+ T
Marrow1_11_IL3.fcs_spill_applied_Mature CD38lo B.txt	M1_11_IL3	stim	marrow1	IL3	Mature CD38lo B
Marrow1_11_IL3.fcs_spill_applied_Mature CD38mid B.txt	M1_11_IL3	stim	marrow1	IL3	Mature CD38mid B
Marrow1_11_IL3.fcs_spill_applied_Megakaryocyte.txt	M1_11_IL3	stim	marrow1	IL3	Megakaryocyte
Marrow1_11_IL3.fcs_spill_applied_MEP.txt	M1_11_IL3	stim	marrow1	IL3	MEP
Marrow1_11_IL3.fcs_spill_applied_MPP.txt	M1_11_IL3	stim	marrow1	IL3	MPP
Marrow1_11_IL3.fcs_spill_applied_Myelocyte.txt	M1_11_IL3	stim	marrow1	IL3	Myelocyte
Marrow1_11_IL3.fcs_spill_applied_Naive CD4+ T.txt	M1_11_IL3	stim	marrow1	IL3	Naive CD4+ T
Marrow1_11_IL3.fcs_spill_applied_Naive CD8+ T.txt	M1_11_IL3	stim	marrow1	IL3	Naive CD8+ T
Marrow1_11_IL3.fcs_spill_applied_NK.txt	M1_11_IL3	stim	marrow1	IL3	NK
Marrow1_11_IL3.fcs_spill_applied_Plasma cell.txt	M1_11_IL3	stim	marrow1	IL3	Plasma cell
Marrow1_11_IL3.fcs_spill_applied_Plasmacytoid DC.txt	M1_11_IL3	stim	marrow1	IL3	Plasmacytoid DC
Marrow1_11_IL3.fcs_spill_applied_Platelet.txt	M1_11_IL3	stim	marrow1	IL3	Platelet
Marrow1_11_IL3.fcs_spill_applied_Pre-B I.txt	M1_11_IL3	stim	marrow1	IL3	Pre-B I
Marrow1_11_IL3.fcs_spill_applied_Pre-B II.txt	M1_11_IL3	stim	marrow1	IL3	Pre-B II
Marrow1_12_IL7.fcs_spill_applied_CD11b- Monocyte.txt	M1_12_IL7	stim	marrow1	IL7	CD11b- Monocyte
Marrow1_12_IL7.fcs_spill_applied_CD11bhi Monocyte.txt	M1_12_IL7	stim	marrow1	IL7	CD11bhi Monocyte
Marrow1_12_IL7.fcs_spill_applied_CD11bmid Monocyte.txt	M1_12_IL7	stim	marrow1	IL7	CD11bmid Monocyte
Marrow1_12_IL7.fcs_spill_applied_CMP.txt	M1_12_IL7	stim	marrow1	IL7	CMP
Marrow1_12_IL7.fcs_spill_applied_Erythroblast.txt	M1_12_IL7	stim	marrow1	IL7	Erythroblast
Marrow1_12_IL7.fcs_spill_applied_GMP.txt	M1_12_IL7	stim	marrow1	IL7	GMP
Marrow1_12_IL7.fcs_spill_applied_HSC.txt	M1_12_IL7	stim	marrow1	IL7	HSC
Marrow1_12_IL7.fcs_spill_applied_Immature B.txt	M1_12_IL7	stim	marrow1	IL7	Immature B
Marrow1_12_IL7.fcs_spill_applied_Mature CD4+ T.txt	M1_12_IL7	stim	marrow1	IL7	Memory CD4+ T
Marrow1_12_IL7.fcs_spill_applied_Mature CD8+ T.txt	M1_12_IL7	stim	marrow1	IL7	Memory CD8+ T
Marrow1_12_IL7.fcs_spill_applied_Mature CD38lo B.txt	M1_12_IL7	stim	marrow1	IL7	Mature CD38lo B
Marrow1_12_IL7.fcs_spill_applied_Mature CD38mid B.txt	M1_12_IL7	stim	marrow1	IL7	Mature CD38mid B
Marrow1_12_IL7.fcs_spill_applied_Megakaryocyte.txt	M1_12_IL7	stim	marrow1	IL7	Megakaryocyte
Marrow1_12_IL7.fcs_spill_applied_MEP.txt	M1_12_IL7	stim	marrow1	IL7	MEP
Marrow1_12_IL7.fcs_spill_applied_MPP.txt	M1_12_IL7	stim	marrow1	IL7	MPP
Marrow1_12_IL7.fcs_spill_applied_Myelocyte.txt	M1_12_IL7	stim	marrow1	IL7	Myelocyte
Marrow1_12_IL7.fcs_spill_applied_Naive CD4+ T.txt	M1_12_IL7	stim	marrow1	IL7	Naive CD4+ T
Marrow1_12_IL7.fcs_spill_applied_Naive CD8+ T.txt	M1_12_IL7	stim	marrow1	IL7	Naive CD8+ T
Marrow1_12_IL7.fcs_spill_applied_NK.txt	M1_12_IL7	stim	marrow1	IL7	NK
Marrow1_12_IL7.fcs_spill_applied_Plasma cell.txt	M1_12_IL7	stim	marrow1	IL7	Plasma cell
Marrow1_12_IL7.fcs_spill_applied_Plasmacytoid DC.txt	M1_12_IL7	stim	marrow1	IL7	Plasmacytoid DC
Marrow1_12_IL7.fcs_spill_applied_Platelet.txt	M1_12_IL7	stim	marrow1	IL7	Platelet
Marrow1_12_IL7.fcs_spill_applied_Pre-B I.txt	M1_12_IL7	stim	marrow1	IL7	Pre-B I
Marrow1_12_IL7.fcs_spill_applied_Pre-B II.txt	M1_12_IL7	stim	marrow1	IL7	Pre-B II
Marrow1_13_LPS.fcs_spill_applied_CD11b- Monocyte.txt	M1_13_LPS	stim	marrow1	LPS	CD11b- Monocyte
Marrow1_13_LPS.fcs_spill_applied_CD11bhi Monocyte.txt	M1_13_LPS	stim	marrow1	LPS	CD11bhi Monocyte
Marrow1_13_LPS.fcs_spill_applied_CD11bmid Monocyte.txt	M1_13_LPS	stim	marrow1	LPS	CD11bmid Monocyte
Marrow1_13_LPS.fcs_spill_applied_CMP.txt	M1_13_LPS	stim	marrow1	LPS	CMP
Marrow1_13_LPS.fcs_spill_applied_Erythroblast.txt	M1_13_LPS	stim	marrow1	LPS	Erythroblast
Marrow1_13_LPS.fcs_spill_applied_GMP.txt	M1_13_LPS	stim	marrow1	LPS	GMP
Marrow1_13_LPS.fcs_spill_applied_HSC.txt	M1_13_LPS	stim	marrow1	LPS	HSC
Marrow1_13_LPS.fcs_spill_applied_Immature B.txt	M1_13_LPS	stim	marrow1	LPS	Immature B
Marrow1_13_LPS.fcs_spill_applied_Mature CD4+ T.txt	M1_13_LPS	stim	marrow1	LPS	Memory CD4+ T
Marrow1_13_LPS.fcs_spill_applied_Mature CD8+ T.txt	M1_13_LPS	stim	marrow1	LPS	Memory CD8+ T
Marrow1_13_LPS.fcs_spill_applied_Mature CD38lo B.txt	M1_13_LPS	stim	marrow1	LPS	Mature CD38lo B
Marrow1_13_LPS.fcs_spill_applied_Mature CD38mid B.txt	M1_13_LPS	stim	marrow1	LPS	Mature CD38mid B
Marrow1_13_LPS.fcs_spill_applied_Megakaryocyte.txt	M1_13_LPS	stim	marrow1	LPS	Megakaryocyte
Marrow1_13_LPS.fcs_spill_applied_MEP.txt	M1_13_LPS	stim	marrow1	LPS	MEP
Marrow1_13_LPS.fcs_spill_applied_MPP.txt	M1_13_LPS	stim	marrow1	LPS	MPP
Marrow1_13_LPS.fcs_spill_applied_Myelocyte.txt	M1_13_LPS	stim	marrow1	LPS	Myelocyte
Marrow1_13_LPS.fcs_spill_applied_Naive CD4+ T.txt	M1_13_LPS	stim	marrow1	LPS	Naive CD4+ T
Marrow1_13_LPS.fcs_spill_applied_Naive CD8+ T.txt	M1_13_LPS	stim	marrow1	LPS	Naive CD8+ T
Marrow1_13_LPS.fcs_spill_applied_NK.txt	M1_13_LPS	stim	marrow1	LPS	NK
Marrow1_13_LPS.fcs_spill_applied_Plasma cell.txt	M1_13_LPS	stim	marrow1	LPS	Plasma cell
Marrow1_13_LPS.fcs_spill_applied_Plasmacytoid DC.txt	M1_13_LPS	stim	marrow1	LPS	Plasmacytoid DC
Marrow1_13_LPS.fcs_spill_applied_Platelet.txt	M1_13_LPS	stim	marrow1	LPS	Platelet
Marrow1_13_LPS.fcs_spill_applied_Pre-B I.txt	M1_13_LPS	stim	marrow1	LPS	Pre-B I
Marrow1_13_LPS.fcs_spill_applied_Pre-B II.txt	M1_13_LPS	stim	marrow1	LPS	Pre-B II
Marrow1_14_PMAiono.fcs_spill_applied_CD11b- Monocyte.txt	M1_14_PMAiono	stim	marrow1	PMAiono	CD11b- Monocyte
Marrow1_14_PMAiono.fcs_spill_applied_CD11bhi Monocyte.txt	M1_14_PMAiono	stim	marrow1	PMAiono	CD11bhi Monocyte
Marrow1_14_PMAiono.fcs_spill_applied_CD11bmid Monocyte.txt	M1_14_PMAiono	stim	marrow1	PMAiono	CD11bmid Monocyte
Marrow1_14_PMAiono.fcs_spill_applied_CMP.txt	M1_14_PMAiono	stim	marrow1	PMAiono	CMP
Marrow1_14_PMAiono.fcs_spill_applied_Erythroblast.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Erythroblast
Marrow1_14_PMAiono.fcs_spill_applied_GMP.txt	M1_14_PMAiono	stim	marrow1	PMAiono	GMP
Marrow1_14_PMAiono.fcs_spill_applied_HSC.txt	M1_14_PMAiono	stim	marrow1	PMAiono	HSC
Marrow1_14_PMAiono.fcs_spill_applied_Immature B.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Immature B
Marrow1_14_PMAiono.fcs_spill_applied_Mature CD4+ T.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Memory CD4+ T
Marrow1_14_PMAiono.fcs_spill_applied_Mature CD8+ T.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Memory CD8+ T
Marrow1_14_PMAiono.fcs_spill_applied_Mature CD38lo B.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Mature CD38lo B
Marrow1_14_PMAiono.fcs_spill_applied_Mature CD38mid B.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Mature CD38mid B
Marrow1_14_PMAiono.fcs_spill_applied_Megakaryocyte.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Megakaryocyte
Marrow1_14_PMAiono.fcs_spill_applied_MEP.txt	M1_14_PMAiono	stim	marrow1	PMAiono	MEP
Marrow1_14_PMAiono.fcs_spill_applied_MPP.txt	M1_14_PMAiono	stim	marrow1	PMAiono	MPP
Marrow1_14_PMAiono.fcs_spill_applied_Myelocyte.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Myelocyte
Marrow1_14_PMAiono.fcs_spill_applied_Naive CD4+ T.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Naive CD4+ T
Marrow1_14_PMAiono.fcs_spill_applied_Naive CD8+ T.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Naive CD8+ T
Marrow1_14_PMAiono.fcs_spill_applied_NK.txt	M1_14_PMAiono	stim	marrow1	PMAiono	NK
Marrow1_14_PMAiono.fcs_spill_applied_Plasma cell.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Plasma cell
Marrow1_14_PMAiono.fcs_spill_applied_Plasmacytoid DC.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Plasmacytoid DC
Marrow1_14_PMAiono.fcs_spill_applied_Platelet.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Platelet
Marrow1_14_PMAiono.fcs_spill_applied_Pre-B I.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Pre-B I
Marrow1_14_PMAiono.fcs_spill_applied_Pre-B II.txt	M1_14_PMAiono	stim	marrow1	PMAiono	Pre-B II
Marrow1_15_PVO4.fcs_spill_applied_CD11b- Monocyte.txt	M1_15_PVO4	stim	marrow1	PVO4	CD11b- Monocyte
Marrow1_15_PVO4.fcs_spill_applied_CD11bhi Monocyte.txt	M1_15_PVO4	stim	marrow1	PVO4	CD11bhi Monocyte
Marrow1_15_PVO4.fcs_spill_applied_CD11bmid Monocyte.txt	M1_15_PVO4	stim	marrow1	PVO4	CD11bmid Monocyte
Marrow1_15_PVO4.fcs_spill_applied_CMP.txt	M1_15_PVO4	stim	marrow1	PVO4	CMP
Marrow1_15_PVO4.fcs_spill_applied_Erythroblast.txt	M1_15_PVO4	stim	marrow1	PVO4	Erythroblast
Marrow1_15_PVO4.fcs_spill_applied_GMP.txt	M1_15_PVO4	stim	marrow1	PVO4	GMP
Marrow1_15_PVO4.fcs_spill_applied_HSC.txt	M1_15_PVO4	stim	marrow1	PVO4	HSC
Marrow1_15_PVO4.fcs_spill_applied_Immature B.txt	M1_15_PVO4	stim	marrow1	PVO4	Immature B
Marrow1_15_PVO4.fcs_spill_applied_Mature CD4+ T.txt	M1_15_PVO4	stim	marrow1	PVO4	Memory CD4+ T
Marrow1_15_PVO4.fcs_spill_applied_Mature CD8+ T.txt	M1_15_PVO4	stim	marrow1	PVO4	Memory CD8+ T
Marrow1_15_PVO4.fcs_spill_applied_Mature CD38lo B.txt	M1_15_PVO4	stim	marrow1	PVO4	Mature CD38lo B
Marrow1_15_PVO4.fcs_spill_applied_Mature CD38mid B.txt	M1_15_PVO4	stim	marrow1	PVO4	Mature CD38mid B
Marrow1_15_PVO4.fcs_spill_applied_Megakaryocyte.txt	M1_15_PVO4	stim	marrow1	PVO4	Megakaryocyte
Marrow1_15_PVO4.fcs_spill_applied_MEP.txt	M1_15_PVO4	stim	marrow1	PVO4	MEP
Marrow1_15_PVO4.fcs_spill_applied_MPP.txt	M1_15_PVO4	stim	marrow1	PVO4	MPP
Marrow1_15_PVO4.fcs_spill_applied_Myelocyte.txt	M1_15_PVO4	stim	marrow1	PVO4	Myelocyte
Marrow1_15_PVO4.fcs_spill_applied_Naive CD4+ T.txt	M1_15_PVO4	stim	marrow1	PVO4	Naive CD4+ T
Marrow1_15_PVO4.fcs_spill_applied_Naive CD8+ T.txt	M1_15_PVO4	stim	marrow1	PVO4	Naive CD8+ T
Marrow1_15_PVO4.fcs_spill_applied_NK.txt	M1_15_PVO4	stim	marrow1	PVO4	NK
Marrow1_15_PVO4.fcs_spill_applied_Plasma cell.txt	M1_15_PVO4	stim	marrow1	PVO4	Plasma cell
Marrow1_15_PVO4.fcs_spill_applied_Plasmacytoid DC.txt	M1_15_PVO4	stim	marrow1	PVO4	Plasmacytoid DC
Marrow1_15_PVO4.fcs_spill_applied_Platelet.txt	M1_15_PVO4	stim	marrow1	PVO4	Platelet
Marrow1_15_PVO4.fcs_spill_applied_Pre-B I.txt	M1_15_PVO4	stim	marrow1	PVO4	Pre-B I
Marrow1_15_PVO4.fcs_spill_applied_Pre-B II.txt	M1_15_PVO4	stim	marrow1	PVO4	Pre-B II
Marrow1_16_SCF.fcs_spill_applied_CD11b- Monocyte.txt	M1_16_SCF	stim	marrow1	SCF	CD11b- Monocyte
Marrow1_16_SCF.fcs_spill_applied_CD11bhi Monocyte.txt	M1_16_SCF	stim	marrow1	SCF	CD11bhi Monocyte
Marrow1_16_SCF.fcs_spill_applied_CD11bmid Monocyte.txt	M1_16_SCF	stim	marrow1	SCF	CD11bmid Monocyte
Marrow1_16_SCF.fcs_spill_applied_CMP.txt	M1_16_SCF	stim	marrow1	SCF	CMP
Marrow1_16_SCF.fcs_spill_applied_Erythroblast.txt	M1_16_SCF	stim	marrow1	SCF	Erythroblast
Marrow1_16_SCF.fcs_spill_applied_GMP.txt	M1_16_SCF	stim	marrow1	SCF	GMP
Marrow1_16_SCF.fcs_spill_applied_HSC.txt	M1_16_SCF	stim	marrow1	SCF	HSC
Marrow1_16_SCF.fcs_spill_applied_Immature B.txt	M1_16_SCF	stim	marrow1	SCF	Immature B
Marrow1_16_SCF.fcs_spill_applied_Mature CD4+ T.txt	M1_16_SCF	stim	marrow1	SCF	Memory CD4+ T
Marrow1_16_SCF.fcs_spill_applied_Mature CD8+ T.txt	M1_16_SCF	stim	marrow1	SCF	Memory CD8+ T
Marrow1_16_SCF.fcs_spill_applied_Mature CD38lo B.txt	M1_16_SCF	stim	marrow1	SCF	Mature CD38lo B
Marrow1_16_SCF.fcs_spill_applied_Mature CD38mid B.txt	M1_16_SCF	stim	marrow1	SCF	Mature CD38mid B
Marrow1_16_SCF.fcs_spill_applied_Megakaryocyte.txt	M1_16_SCF	stim	marrow1	SCF	Megakaryocyte
Marrow1_16_SCF.fcs_spill_applied_MEP.txt	M1_16_SCF	stim	marrow1	SCF	MEP
Marrow1_16_SCF.fcs_spill_applied_MPP.txt	M1_16_SCF	stim	marrow1	SCF	MPP
Marrow1_16_SCF.fcs_spill_applied_Myelocyte.txt	M1_16_SCF	stim	marrow1	SCF	Myelocyte
Marrow1_16_SCF.fcs_spill_applied_Naive CD4+ T.txt	M1_16_SCF	stim	marrow1	SCF	Naive CD4+ T
Marrow1_16_SCF.fcs_spill_applied_Naive CD8+ T.txt	M1_16_SCF	stim	marrow1	SCF	Naive CD8+ T
Marrow1_16_SCF.fcs_spill_applied_NK.txt	M1_16_SCF	stim	marrow1	SCF	NK
Marrow1_16_SCF.fcs_spill_applied_Plasma cell.txt	M1_16_SCF	stim	marrow1	SCF	Plasma cell
Marrow1_16_SCF.fcs_spill_applied_Plasmacytoid DC.txt	M1_16_SCF	stim	marrow1	SCF	Plasmacytoid DC
Marrow1_16_SCF.fcs_spill_applied_Platelet.txt	M1_16_SCF	stim	marrow1	SCF	Platelet
Marrow1_16_SCF.fcs_spill_applied_Pre-B I.txt	M1_16_SCF	stim	marrow1	SCF	Pre-B I
Marrow1_16_SCF.fcs_spill_applied_Pre-B II.txt	M1_16_SCF	stim	marrow1	SCF	Pre-B II
Marrow1_17_TNFa.fcs_spill_applied_CD11b- Monocyte.txt	M1_17_TNFa	stim	marrow1	TNFa	CD11b- Monocyte
Marrow1_17_TNFa.fcs_spill_applied_CD11bhi Monocyte.txt	M1_17_TNFa	stim	marrow1	TNFa	CD11bhi Monocyte
Marrow1_17_TNFa.fcs_spill_applied_CD11bmid Monocyte.txt	M1_17_TNFa	stim	marrow1	TNFa	CD11bmid Monocyte
Marrow1_17_TNFa.fcs_spill_applied_CMP.txt	M1_17_TNFa	stim	marrow1	TNFa	CMP
Marrow1_17_TNFa.fcs_spill_applied_Erythroblast.txt	M1_17_TNFa	stim	marrow1	TNFa	Erythroblast
Marrow1_17_TNFa.fcs_spill_applied_GMP.txt	M1_17_TNFa	stim	marrow1	TNFa	GMP
Marrow1_17_TNFa.fcs_spill_applied_HSC.txt	M1_17_TNFa	stim	marrow1	TNFa	HSC
Marrow1_17_TNFa.fcs_spill_applied_Immature B.txt	M1_17_TNFa	stim	marrow1	TNFa	Immature B
Marrow1_17_TNFa.fcs_spill_applied_Mature CD4+ T.txt	M1_17_TNFa	stim	marrow1	TNFa	Memory CD4+ T
Marrow1_17_TNFa.fcs_spill_applied_Mature CD8+ T.txt	M1_17_TNFa	stim	marrow1	TNFa	Memory CD8+ T
Marrow1_17_TNFa.fcs_spill_applied_Mature CD38lo B.txt	M1_17_TNFa	stim	marrow1	TNFa	Mature CD38lo B
Marrow1_17_TNFa.fcs_spill_applied_Mature CD38mid B.txt	M1_17_TNFa	stim	marrow1	TNFa	Mature CD38mid B
Marrow1_17_TNFa.fcs_spill_applied_Megakaryocyte.txt	M1_17_TNFa	stim	marrow1	TNFa	Megakaryocyte
Marrow1_17_TNFa.fcs_spill_applied_MEP.txt	M1_17_TNFa	stim	marrow1	TNFa	MEP
Marrow1_17_TNFa.fcs_spill_applied_MPP.txt	M1_17_TNFa	stim	marrow1	TNFa	MPP
Marrow1_17_TNFa.fcs_spill_applied_Myelocyte.txt	M1_17_TNFa	stim	marrow1	TNFa	Myelocyte
Marrow1_17_TNFa.fcs_spill_applied_Naive CD4+ T.txt	M1_17_TNFa	stim	marrow1	TNFa	Naive CD4+ T
Marrow1_17_TNFa.fcs_spill_applied_Naive CD8+ T.txt	M1_17_TNFa	stim	marrow1	TNFa	Naive CD8+ T
Marrow1_17_TNFa.fcs_spill_applied_NK.txt	M1_17_TNFa	stim	marrow1	TNFa	NK
Marrow1_17_TNFa.fcs_spill_applied_Plasma cell.txt	M1_17_TNFa	stim	marrow1	TNFa	Plasma cell
Marrow1_17_TNFa.fcs_spill_applied_Plasmacytoid DC.txt	M1_17_TNFa	stim	marrow1	TNFa	Plasmacytoid DC
Marrow1_17_TNFa.fcs_spill_applied_Platelet.txt	M1_17_TNFa	stim	marrow1	TNFa	Platelet
Marrow1_17_TNFa.fcs_spill_applied_Pre-B I.txt	M1_17_TNFa	stim	marrow1	TNFa	Pre-B I
Marrow1_17_TNFa.fcs_spill_applied_Pre-B II.txt	M1_17_TNFa	stim	marrow1	TNFa	Pre-B II
Marrow1_18_TPO.fcs_spill_applied_CD11b- Monocyte.txt	M1_18_TPO	stim	marrow1	TPO	CD11b- Monocyte
Marrow1_18_TPO.fcs_spill_applied_CD11bhi Monocyte.txt	M1_18_TPO	stim	marrow1	TPO	CD11bhi Monocyte
Marrow1_18_TPO.fcs_spill_applied_CD11bmid Monocyte.txt	M1_18_TPO	stim	marrow1	TPO	CD11bmid Monocyte
Marrow1_18_TPO.fcs_spill_applied_CMP.txt	M1_18_TPO	stim	marrow1	TPO	CMP
Marrow1_18_TPO.fcs_spill_applied_Erythroblast.txt	M1_18_TPO	stim	marrow1	TPO	Erythroblast
Marrow1_18_TPO.fcs_spill_applied_GMP.txt	M1_18_TPO	stim	marrow1	TPO	GMP
Marrow1_18_TPO.fcs_spill_applied_HSC.txt	M1_18_TPO	stim	marrow1	TPO	HSC
Marrow1_18_TPO.fcs_spill_applied_Immature B.txt	M1_18_TPO	stim	marrow1	TPO	Immature B
Marrow1_18_TPO.fcs_spill_applied_Mature CD4+ T.txt	M1_18_TPO	stim	marrow1	TPO	Memory CD4+ T
Marrow1_18_TPO.fcs_spill_applied_Mature CD8+ T.txt	M1_18_TPO	stim	marrow1	TPO	Memory CD8+ T
Marrow1_18_TPO.fcs_spill_applied_Mature CD38lo B.txt	M1_18_TPO	stim	marrow1	TPO	Mature CD38lo B
Marrow1_18_TPO.fcs_spill_applied_Mature CD38mid B.txt	M1_18_TPO	stim	marrow1	TPO	Mature CD38mid B
Marrow1_18_TPO.fcs_spill_applied_Megakaryocyte.txt	M1_18_TPO	stim	marrow1	TPO	Megakaryocyte
Marrow1_18_TPO.fcs_spill_applied_MEP.txt	M1_18_TPO	stim	marrow1	TPO	MEP
Marrow1_18_TPO.fcs_spill_applied_MPP.txt	M1_18_TPO	stim	marrow1	TPO	MPP
Marrow1_18_TPO.fcs_spill_applied_Myelocyte.txt	M1_18_TPO	stim	marrow1	TPO	Myelocyte
Marrow1_18_TPO.fcs_spill_applied_Naive CD4+ T.txt	M1_18_TPO	stim	marrow1	TPO	Naive CD4+ T
Marrow1_18_TPO.fcs_spill_applied_Naive CD8+ T.txt	M1_18_TPO	stim	marrow1	TPO	Naive CD8+ T
Marrow1_18_TPO.fcs_spill_applied_NK.txt	M1_18_TPO	stim	marrow1	TPO	NK
Marrow1_18_TPO.fcs_spill_applied_Plasma cell.txt	M1_18_TPO	stim	marrow1	TPO	Plasma cell
Marrow1_18_TPO.fcs_spill_applied_Plasmacytoid DC.txt	M1_18_TPO	stim	marrow1	TPO	Plasmacytoid DC
Marrow1_18_TPO.fcs_spill_applied_Platelet.txt	M1_18_TPO	stim	marrow1	TPO	Platelet
Marrow1_18_TPO.fcs_spill_applied_Pre-B I.txt	M1_18_TPO	stim	marrow1	TPO	Pre-B I
Marrow1_18_TPO.fcs_spill_applied_Pre-B II.txt	M1_18_TPO	stim	marrow1	TPO	Pre-B II
Marrow1_19_DMSO.fcs_spill_applied_CD11b- Monocyte.txt	M1_19_DMSO	stim	marrow1	DMSO	CD11b- Monocyte
Marrow1_19_DMSO.fcs_spill_applied_CD11bhi Monocyte.txt	M1_19_DMSO	stim	marrow1	DMSO	CD11bhi Monocyte
Marrow1_19_DMSO.fcs_spill_applied_CD11bmid Monocyte.txt	M1_19_DMSO	stim	marrow1	DMSO	CD11bmid Monocyte
